 120.000 -1.525257424207E+00 -8.658302874065E-01 -7.411708697096E-01 -7.358525646917E-01 -7.752666037799E-03 -4.754960293794E-04  7.851942397195E-01  1.519704415141E+00  2.356602283496E+02  2.357872223127E+02  2.358561577997E+02  2.358865596161E+02  2.364548547874E+02  2.364587894072E+02  2.364823664908E+02  2.373393421685E+02  2.378238405771E+02  2.378357266501E+02  2.379092196836E+02  2.387383409162E+02  2.387437424304E+02  2.387463483319E+02  2.393732853744E+02  2.395089352948E+02
 122.000 -1.452459658078E+00 -8.286559270854E-01 -7.041929079172E-01 -6.985228585283E-01 -6.551939592210E-03  1.062390704296E-03  7.496166411804E-01  1.446947526468E+00  2.357497777030E+02  2.358725219791E+02  2.359405774346E+02  2.359721795247E+02  2.365093252551E+02  2.365134954109E+02  2.365366805395E+02  2.373504777505E+02  2.378111899114E+02  2.378235887347E+02  2.378968566188E+02  2.386834259726E+02  2.386889605366E+02  2.386910985530E+02  2.392876619972E+02  2.394181392725E+02
 124.000 -1.384341949959E+00 -7.938977429647E-01 -6.696425376162E-01 -6.636006010271E-01 -5.456011138990E-03  2.506434352039E-03  7.162829280783E-01  1.378836857360E+00  2.358335329932E+02  2.359524309825E+02  2.360196027903E+02  2.360524070498E+02  2.365602945829E+02  2.365647097751E+02  2.365876316064E+02  2.373609267610E+02  2.377993574469E+02  2.378122763291E+02  2.378853107369E+02  2.386319394107E+02  2.386374775120E+02  2.386397152498E+02  2.392074509557E+02  2.393331848546E+02
 126.000 -1.320540048270E+00 -7.613637263727E-01 -6.373282653857E-01 -6.308933109904E-01 -4.450842788729E-03  3.870024638310E-03  6.850221827482E-01  1.315010860138E+00  2.359119503362E+02  2.360273663959E+02  2.360936529336E+02  2.361276593358E+02  2.366080351034E+02  2.366127049627E+02  2.366354779291E+02  2.373707394009E+02  2.377882773595E+02  2.378017228279E+02  2.378745154084E+02  2.385836068241E+02  2.385891361438E+02  2.385917998792E+02  2.391322293775E+02  2.392536154785E+02
 128.000 -1.260723395603E+00 -7.308800286828E-01 -6.070767704156E-01 -6.002266509464E-01 -3.524245028975E-03  5.164720172019E-03  6.556787972232E-01  1.255141276765E+00  2.359854439298E+02  2.360977068406E+02  2.361631083606E+02  2.361983150335E+02  2.366527940117E+02  2.366577283438E+02  2.366804544772E+02  2.373799615403E+02  2.377778903825E+02  2.377918681178E+02  2.378644104905E+02  2.385381869541E+02  2.385438000642E+02  2.385469770593E+02  2.390616137271E+02  2.391790165569E+02
 130.000 -1.204591544011E+00 -7.022889765268E-01 -5.787309186195E-01 -5.714424434199E-01 -2.665599869246E-03  6.400512050098E-03  6.281109100319E-01  1.198929616146E+00  2.360543904360E+02  2.361637965838E+02  2.362283150758E+02  2.362647183802E+02  2.366947960294E+02  2.367000048646E+02  2.367227753406E+02  2.373886351243E+02  2.377681430749E+02  2.377826578438E+02  2.378549415939E+02  2.384954678267E+02  2.385012835204E+02  2.385049604041E+02  2.389952556199E+02  2.391090110198E+02
 132.000 -1.151870999035E+00 -6.754473323579E-01 -5.521480219350E-01 -5.443969328595E-01 -1.865628800756E-03  7.586045247332E-03  6.021890207365E-01  1.146104050641E+00  2.361191328459E+02  2.362259491459E+02  2.362895881858E+02  2.363271827928E+02  2.367342457514E+02  2.367397393978E+02  2.367626358419E+02  2.373967985381E+02  2.377589871837E+02  2.377740427702E+02  2.378460594444E+02  2.384552605271E+02  2.384613833200E+02  2.384655195406E+02  2.389328381334E+02  2.390432553943E+02
 134.000 -1.102312435536E+00 -6.502247665775E-01 -5.271983090089E-01 -5.189592594482E-01 -1.116197851084E-03  8.728805063282E-03  5.777947600849E-01  1.096416676541E+00  2.361799838969E+02  2.362844504818E+02  2.363472150722E+02  2.363859940360E+02  2.367713297194E+02  2.367771188178E+02  2.368002144084E+02  2.374044869336E+02  2.377503790863E+02  2.377659782209E+02  2.378377193237E+02  2.384173932552E+02  2.384239021973E+02  2.384284562881E+02  2.388740725511E+02  2.389814363484E+02
 136.000 -1.055688236690E+00 -6.265025125550E-01 -5.037635785778E-01 -4.950101161413E-01 -4.101534506908E-04  9.835274571327E-03  5.548197966228E-01  1.049641091193E+00  2.362372291004E+02  2.363395617909E+02  2.364014581991E+02  2.364414130217E+02  2.368062182557E+02  2.368123138369E+02  2.368356742331E+02  2.374117325228E+02  2.377422793026E+02  2.377584235906E+02  2.378298805809E+02  2.383817074050E+02  2.383886573168E+02  2.383935944236E+02  2.388186954824E+02  2.389232676404E+02
 138.000 -1.011790314465E+00 -6.041721801447E-01 -4.817360111300E-01 -4.724405645428E-01  2.588160233992E-04  1.091106795070E-02  5.331648631540E-01  1.005570246229E+00  2.362911294307E+02  2.363915220041E+02  2.364525576000E+02  2.364936782872E+02  2.368390670894E+02  2.368454806324E+02  2.368691647518E+02  2.374185648420E+02  2.377346520654E+02  2.377513419145E+02  2.378225062028E+02  2.383480555683E+02  2.383554820780E+02  2.383607748759E+02  2.387664663097E+02  2.388684874194E+02
 140.000 -9.704281758127E-01 -5.831347068822E-01 -4.610171180155E-01 -4.511509888090E-01  8.962972290398E-04  1.196104371417E-02  5.127388886269E-01  9.640145420061E-01  2.363419237169E+02  2.364405499865E+02  2.365007330865E+02  2.365430081904E+02  2.368700187996E+02  2.368767622928E+02  2.369008229588E+02  2.374250109893E+02  2.377274649428E+02  2.377446994895E+02  2.378155624353E+02  2.383163006048E+02  2.383242253644E+02  2.383298529748E+02  2.387171649224E+02  2.388168558332E+02
 142.000 -9.314272037876E-01 -5.632994290508E-01 -4.415168101809E-01 -4.310501697692E-01  1.507250820943E-03  1.298940114693E-02  4.934582228997E-01  9.248001332244E-01  2.363898307758E+02  2.364868464938E+02  2.365461862124E+02  2.365896028602E+02  2.368992040990E+02  2.369062901038E+02  2.369307745793E+02  2.374310958382E+02  2.377206885041E+02  2.377384655410E+02  2.378090184508E+02  2.382863151019E+02  2.382947500230E+02  2.383006965782E+02  2.386705897011E+02  2.387681529029E+02
 144.000 -8.946271270412E-01 -5.445832573462E-01 -4.231525712392E-01 -4.120544639841E-01  2.096095240477E-03  1.399976269530E-02  4.752459434585E-01  8.877674197618E-01  2.364350513156E+02  2.365305959108E+02  2.365891020231E+02  2.366336459297E+02  2.369267429770E+02  2.369341846959E+02  2.369591351186E+02  2.374368422314E+02  2.377142960248E+02  2.377326119274E+02  2.378028460528E+02  2.382579808991E+02  2.382669312698E+02  2.382731846426E+02  2.386265557235E+02  2.387221766330E+02
 146.000 -8.598806547492E-01 -5.269099440060E-01 -4.058487217354E-01 -3.940870745976E-01  2.666777686369E-03  1.499524458429E-02  4.580312345532E-01  8.527697002834E-01  2.364777696393E+02  2.365719678005E+02  2.366296506170E+02  2.366753060799E+02  2.369527457196E+02  2.369605570697E+02  2.369860107989E+02  2.374422711549E+02  2.377082632238E+02  2.377271128791E+02  2.377970194151E+02  2.382311885777E+02  2.382406552510E+02  2.382472060547E+02  2.385848931637E+02  2.386787413259E+02
 148.000 -8.270522571019E-01 -5.102094300869E-01 -3.895357632799E-01 -3.770774026413E-01  3.222834220718E-03  1.597851755463E-02  4.417488304227E-01  8.196719691521E-01  2.365181551704E+02  2.366111182853E+02  2.366679885406E+02  2.367147384156E+02  2.369773138207E+02  2.369855095138E+02  2.370114994004E+02  2.374474018972E+02  2.377025680296E+02  2.377219447662E+02  2.377915148506E+02  2.382058369101E+02  2.382158178032E+02  2.382226586383E+02  2.385454458622E+02  2.386376760764E+02
 150.000 -7.960170741178E-01 -4.944172631183E-01 -3.741497927739E-01 -3.609604689945E-01  3.767440634557E-03  1.695185929579E-02  4.263385153219E-01  7.883498397222E-01  2.365563638202E+02  2.366481912825E+02  2.367042600370E+02  2.367520856943E+02  2.370005407966E+02  2.370091364287E+02  2.370356910153E+02  2.374522521927E+02  2.376971903716E+02  2.377170858925E+02  2.377863106047E+02  2.381818322895E+02  2.381923233970E+02  2.381994482938E+02  2.385080700485E+02  2.385988234245E+02
 152.000 -7.666599377934E-01 -4.794740766673E-01 -3.596319782643E-01 -3.456763984982E-01  4.303455435652E-03  1.791719989385E-02  4.117446739623E-01  7.586885792958E-01  2.365925392176E+02  2.366833196085E+02  2.367385981656E+02  2.367874794246E+02  2.370225129170E+02  2.370315250671E+02  2.370586687252E+02  2.374568383540E+02  2.376921119924E+02  2.377125163114E+02  2.377813866724E+02  2.381590881632E+02  2.381700842345E+02  2.381774882406E+02  2.384726331968E+02  2.385620381477E+02
 154.000 -7.388744945361E-01 -4.653251244774E-01 -3.459280890971E-01 -3.311699588382E-01  4.833456097485E-03  1.887616139240E-02  3.979158867614E-01  7.305822428954E-01  2.366268138131E+02  2.367166259709E+02  2.367711258068E+02  2.368210408484E+02  2.370433098596E+02  2.370527562015E+02  2.370805092105E+02  2.374611753919E+02  2.376873162790E+02  2.377082176623E+02  2.377767246347E+02  2.381375244841E+02  2.381490194710E+02  2.381566983459E+02  2.384390130003E+02  2.385271861761E+02
 156.000 -7.125624164908E-01 -4.519198628009E-01 -3.329880740005E-01 -3.173901477672E-01  5.359769537444E-03  1.983009239110E-02  3.848045649771E-01  7.039328946330E-01  2.366593098739E+02  2.367482238579E+02  2.368019565651E+02  2.368528818218E+02  2.370630052991E+02  2.370729047267E+02  2.371012833003E+02  2.374652771273E+02  2.376827881105E+02  2.377041730236E+02  2.377723075122E+02  2.381170671912E+02  2.381290545403E+02  2.381370045264E+02  2.384070964514E+02  2.384941436164E+02
 158.000 -6.876326918084E-01 -4.392115753651E-01 -3.207656815649E-01 -3.042898230421E-01  5.884497642519E-03  2.078009845162E-02  3.723666213882E-01  6.786499068503E-01  2.366901403796E+02  2.367782183397E+02  2.368311955818E+02  2.368831056042E+02  2.370816674364E+02  2.370920402053E+02  2.371210564667E+02  2.374691562940E+02  2.376785137186E+02  2.377003667813E+02  2.377681196344E+02  2.380976477242E+02  2.381101205622E+02  2.381183382133E+02  2.383767790153E+02  2.384627958718E+02
 160.000 -6.640009851371E-01 -4.271570361250E-01 -3.092181182954E-01 -2.918253701675E-01  6.409538549161E-03  2.172706895619E-02  3.605611727029E-01  6.546493284196E-01  2.367194098313E+02  2.368067067898E+02  2.368589402683E+02  2.369118075671E+02  2.370993594755E+02  2.371102273617E+02  2.371398892722E+02  2.374728246347E+02  2.376744805612E+02  2.376967845112E+02  2.377641465221E+02  2.380792025731E+02  2.380921538209E+02  2.381006358717E+02  2.383479638865E+02  2.384330368479E+02
 162.000 -6.415890606967E-01 -4.157162055618E-01 -2.983057400407E-01 -2.799564036225E-01  6.936604281333E-03  2.267170096116E-02  3.493502703224E-01  6.318533146370E-01  2.367472149809E+02  2.368337795367E+02  2.368852809664E+02  2.369390758306E+02  2.371161400534E+02  2.371275265322E+02  2.371578377738E+02  2.374762929921E+02  2.376706772057E+02  2.376934128726E+02  2.377603747824E+02  2.380616728645E+02  2.380750953019E+02  2.380838385686E+02  2.383205613200E+02  2.384047682349E+02
 164.000 -6.203242612150E-01 -4.048519568104E-01 -2.879917731309E-01 -2.686454977867E-01  7.467235281218E-03  2.361452049444E-02  3.386986564776E-01  6.101896120512E-01  2.367736454919E+02  2.368595204523E+02  2.369103015464E+02  2.369649918362E+02  2.371320636282E+02  2.371439940735E+02  2.371749538876E+02  2.374795713943E+02  2.376670932209E+02  2.376902395131E+02  2.377567920136E+02  2.380450039809E+02  2.380588902789E+02  2.380678915837E+02  2.382944880281E+02  2.383778988569E+02
 166.000 -6.001390368177E-01 -3.945298283580E-01 -2.782420620228E-01 -2.578579442178E-01  8.002812298989E-03  2.455590167568E-02  3.285735431034E-01  5.895910923639E-01  2.367987845359E+02  2.368840074852E+02  2.369340799465E+02  2.369896308630E+02  2.371471808293E+02  2.371596827357E+02  2.371912857203E+02  2.374826691367E+02  2.376637190768E+02  2.376872529824E+02  2.377533867198E+02  2.380291452133E+02  2.380434879444E+02  2.380527440581E+02  2.382696666357E+02  2.383523440831E+02
 168.000 -5.809705186610E-01 -3.847178004511E-01 -2.690248406629E-01 -2.475615323410E-01  8.544566058062E-03  2.549608396880E-02  3.189444111113E-01  5.699953302171E-01  2.368227093339E+02  2.369073131436E+02  2.369566886627E+02  2.370130624929E+02  2.371615387744E+02  2.371746420021E+02  2.372068778675E+02  2.374855948614E+02  2.376605460504E+02  2.376844426543E+02  2.377501482340E+02  2.380140494435E+02  2.380288410779E+02  2.380383486759E+02  2.382460251892E+02  2.383280252921E+02
 170.000 -5.627601326950E-01 -3.753860926811E-01 -2.603105251148E-01 -2.377263509416E-01  9.093585075343E-03  2.643518782821E-02  3.097828279884E-01  5.513442202989E-01  2.368454916463E+02  2.369295049341E+02  2.369781951918E+02  2.370353510333E+02  2.371751813563E+02  2.371889183983E+02  2.372217716856E+02  2.374883566336E+02  2.376575661372E+02  2.376817986564E+02  2.377470666490E+02  2.379996728533E+02  2.380149057464E+02  2.380246613770E+02  2.382234967111E+02  2.383048693859E+02
 172.000 -5.454532494898E-01 -3.665069805296E-01 -2.520715253221E-01 -2.283246081604E-01  9.650821973446E-03  2.737322894982E-02  3.010622818763E-01  5.335836297023E-01  2.368671982183E+02  2.369506457601E+02  2.369986624341E+02  2.370565559001E+02  2.371881495026E+02  2.372025557735E+02  2.372360055366E+02  2.374909620166E+02  2.376547719677E+02  2.376793118065E+02  2.377441327535E+02  2.379859746609E+02  2.380016410353E+02  2.380116410962E+02  2.382020187970E+02  2.382828083478E+02
 174.000 -5.289988665002E-01 -3.580546289018E-01 -2.442820741279E-01 -2.193304679518E-01  1.021709860025E-02  2.831013130492E-02  2.927580304946E-01  5.166630819542E-01  2.368878911838E+02  2.369707942850E+02  2.370181490584E+02  2.370767319693E+02  2.372004814104E+02  2.372155955538E+02  2.372496150112E+02  2.374934181459E+02  2.376521567273E+02  2.376769735540E+02  2.377413379760E+02  2.379729168784E+02  2.379890088036E+02  2.379992495259E+02  2.381815332501E+02  2.382617788386E+02
 176.000 -5.133493195605E-01 -3.500049409109E-01 -2.369180719113E-01 -2.107199012032E-01  1.079311024143E-02  2.924573909614E-02  2.848469634444E-01  5.005354695128E-01  2.369076284331E+02  2.369900052624E+02  2.370367098351E+02  2.370959299023E+02  2.372122127603E+02  2.372280769681E+02  2.372626331293E+02  2.374957318016E+02  2.376497140807E+02  2.376747759280E+02  2.377386743330E+02  2.379604640915E+02  2.379769734628E+02  2.379874509014E+02  2.381619857491E+02  2.382417218301E+02
 178.000 -4.984600207386E-01 -3.423354203671E-01 -2.299569454004E-01 -2.024705499156E-01  1.137942918765E-02  3.017982775409E-02  2.773074765911E-01  4.851567918998E-01  2.369264639475E+02  2.370083298379E+02  2.370543959383E+02  2.371141964507E+02  2.372233769088E+02  2.372400372463E+02  2.372750905222E+02  2.374979094807E+02  2.376474381002E+02  2.376727114889E+02  2.377361343817E+02  2.379485832585E+02  2.379655017758E+02  2.379762118047E+02  2.381433255466E+02  2.382225822693E+02
 180.000 -4.842892199957E-01 -3.350250466041E-01 -2.233775193879E-01 -1.945616030346E-01  1.197650789834E-02  3.111211406837E-02  2.701193573616E-01  4.704859169351E-01  2.369444481040E+02  2.370258158250E+02  2.370712552213E+02  2.371315747466E+02  2.372340050645E+02  2.372515117877E+02  2.372870155966E+02  2.374999574685E+02  2.376453231968E+02  2.376707732846E+02  2.377337111777E+02  2.379372435260E+02  2.379545626741E+02  2.379655009858E+02  2.381255051937E+02  2.382043087726E+02
 182.000 -4.707977883539E-01 -3.280541604196E-01 -2.171599002296E-01 -1.869736826833E-01  1.258468197691E-02  3.204226552727E-02  2.632636799153E-01  4.564843628242E-01  2.369616279535E+02  2.370425079563E+02  2.370873324686E+02  2.371481045873E+02  2.372441264468E+02  2.372625342971E+02  2.372984346817E+02  2.375018819090E+02  2.376433640559E+02  2.376689548110E+02  2.377313982364E+02  2.379264160606E+02  2.379441270916E+02  2.379552892003E+02  2.381084802899E+02  2.381868533457E+02
 184.000 -4.579490205208E-01 -3.214043600488E-01 -2.112853701243E-01 -1.796887396937E-01  1.320417315235E-02  3.296990892706E-02  2.567227092555E-01  4.431160990771E-01  2.369780474741E+02  2.370584481144E+02  2.371026696247E+02  2.371638227183E+02  2.372537684309E+02  2.372731368853E+02  2.373093721620E+02  2.375036888745E+02  2.376415555773E+02  2.376672499754E+02  2.377291894972E+02  2.379160738954E+02  2.379341678126E+02  2.379455490607E+02  2.380922092537E+02  2.381701711275E+02
 186.000 -4.457084551130E-01 -3.150584061963E-01 -2.057362912836E-01 -1.726899574705E-01  1.383509243360E-02  3.389463830120E-02  2.504798134484E-01  4.303473644636E-01  2.369937478033E+02  2.370736755431E+02  2.371173060043E+02  2.371787631236E+02  2.372629566790E+02  2.372833501316E+02  2.373198505948E+02  2.375053844340E+02  2.376398928191E+02  2.376656530630E+02  2.377270792915E+02  2.379061917887E+02  2.379246593334E+02  2.379362549000E+02  2.380766531141E+02  2.381542201559E+02
 188.000 -4.340437108159E-01 -3.090001352637E-01 -2.004960191842E-01 -1.659616633312E-01  1.447744357781E-02  3.481602220803E-02  2.445193831953E-01  4.181465003881E-01  2.370087674496E+02  2.370882270412E+02  2.371312784841E+02  2.371929573288E+02  2.372717152602E+02  2.372932031028E+02  2.373298908142E+02  2.375069747193E+02  2.376383709474E+02  2.376641587068E+02  2.377250623133E+02  2.378967460952E+02  2.379155777359E+02  2.379273826479E+02  2.380617753187E+02  2.381389611529E+02
 190.000 -4.229243369622E-01 -3.032143799933E-01 -1.955488241710E-01 -1.594892465784E-01  1.513112698654E-02  3.573361040996E-02  2.388267580850E-01  4.064837982416E-01  2.370231424872E+02  2.371021371401E+02  2.371446216781E+02  2.372064347212E+02  2.372800667594E+02  2.373027233295E+02  2.373395120232E+02  2.375084659897E+02  2.376369851922E+02  2.376627618594E+02  2.377231335924E+02  2.378877146474E+02  2.379069005713E+02  2.379189097163E+02  2.380475415586E+02  2.381243573276E+02
 192.000 -4.123216771696E-01 -2.976868968349E-01 -1.908798207336E-01 -1.532590826495E-01  1.579594411030E-02  3.664693997466E-02  2.333881589205E-01  3.953313594282E-01  2.370369067331E+02  2.371154382675E+02  2.371573680992E+02  2.372192228895E+02  2.372880323774E+02  2.373119367381E+02  2.373487318726E+02  2.375098646937E+02  2.376357308087E+02  2.376614577675E+02  2.377212884694E+02  2.378790766474E+02  2.378986067547E+02  2.379108148953E+02  2.380339196077E+02  2.381103741952E+02
 194.000 -4.022087447916E-01 -2.924042994073E-01 -1.864749038335E-01 -1.472584627740E-01  1.647160241769E-02  3.755554081709E-02  2.281906255690E-01  3.846629669037E-01  2.370500919109E+02  2.371281608974E+02  2.371695483064E+02  2.372313479794E+02  2.372956320220E+02  2.373208675434E+02  2.373575665288E+02  2.375111775280E+02  2.376346030465E+02  2.376602419487E+02  2.377195225736E+02  2.378708125665E+02  2.378906764671E+02  2.379030782565E+02  2.380208791746E+02  2.380969794113E+02
 196.000 -3.925601090593E-01 -2.873539974946E-01 -1.823206916907E-01 -1.414755286423E-01  1.715772094829E-02  3.845894071328E-02  2.232219598448E-01  3.744539671740E-01  2.370627278000E+02  2.371403336883E+02  2.371811910409E+02  2.372428350600E+02  2.373028843920E+02  2.373295381119E+02  2.373660307303E+02  2.375124114930E+02  2.376335971254E+02  2.376591101699E+02  2.377178318020E+02  2.378629040543E+02  2.378830910671E+02  2.378956810651E+02  2.380083917673E+02  2.380841426191E+02
 198.000 -3.833517908888E-01 -2.825241410678E-01 -1.784044744797E-01 -1.358992116514E-01  1.785383644666E-02  3.935666979843E-02  2.184706729760E-01  3.646811618072E-01  2.370748423732E+02  2.371519836109E+02  2.371923233508E+02  2.372537084848E+02  2.373098070553E+02  2.373379688085E+02  2.373741378339E+02  2.375135739455E+02  2.376327082194E+02  2.376580584276E+02  2.377162123007E+02  2.378553338538E+02  2.378758330081E+02  2.378886056986E+02  2.379964305678E+02  2.380718353087E+02
 200.000 -3.745611674256E-01 -2.779035688767E-01 -1.747141684014E-01 -1.305191763538E-01  1.855941004225E-02  4.024826457580E-02  2.139259372516E-01  3.553227076091E-01  2.370864619238E+02  2.371631360654E+02  2.372029707058E+02  2.372639922314E+02  2.373164165212E+02  2.373461778498E+02  2.373818998514E+02  2.375146726470E+02  2.376319314471E+02  2.376570829302E+02  2.377146604471E+02  2.378480857241E+02  2.378688857636E+02  2.378818355719E+02  2.379849703173E+02  2.380600306886E+02
 202.000 -3.661668844792E-01 -2.734817611973E-01 -1.712382746331E-01 -1.253257677804E-01  1.927383441715E-02  4.113327145578E-02  2.095775414869E-01  3.463580246869E-01  2.370976111811E+02  2.371738149896E+02  2.372131571034E+02  2.372737101959E+02  2.373227283072E+02  2.373541811841E+02  2.373893274777E+02  2.375157158080E+02  2.376312618705E+02  2.376561800813E+02  2.377131728340E+02  2.378411443689E+02  2.378622337580E+02  2.378753550681E+02  2.379739872100E+02  2.380487035659E+02
 204.000 -3.581487760841E-01 -2.692487963623E-01 -1.679658426697E-01 -1.203099623506E-01  1.999644138481E-02  4.201124984644E-02  2.054158499678E-01  3.377677117124E-01  2.371083134186E+02  2.371840429590E+02  2.372229051665E+02  2.372828864194E+02  2.373287570035E+02  2.373619924244E+02  2.373964301122E+02  2.375167121275E+02  2.376306944996E+02  2.376553464651E+02  2.377117462549E+02  2.378344953703E+02  2.378558623021E+02  2.378691494747E+02  2.379634587948E+02  2.380378302369E+02
