 120.000 -8.092651776271E-01 -2.302461972356E-02 -9.824264090919E-03  7.106762890844E-01  7.260211070600E-01  1.521149840111E+00  1.523368074731E+00  2.358149969707E+02  2.363928107441E+02  2.373714878076E+02  2.373851455226E+02  2.378699819883E+02  2.386793045757E+02  2.387265133163E+02  2.387359769719E+02  2.392967548430E+02  2.393442125021E+02  2.395097438623E+02  2.395403836703E+02
 122.000 -7.724535643102E-01 -2.265276267331E-02 -8.797970707123E-03  6.746504301176E-01  6.907139055866E-01  1.448457915502E+00  1.450768354671E+00  2.358996008255E+02  2.364473105250E+02  2.373822133108E+02  2.373965741464E+02  2.378576081047E+02  2.386247112600E+02  2.386696735025E+02  2.386796384426E+02  2.392107944176E+02  2.392595928911E+02  2.394188100569E+02  2.394499958782E+02
 124.000 -7.380691896961E-01 -2.241343784659E-02 -7.886234924701E-03  6.408645417329E-01  6.576623152415E-01  1.380413457129E+00  1.382816730847E+00  2.359788169940E+02  2.364983148343E+02  2.373922357909E+02  2.374073241490E+02  2.378460519610E+02  2.385736101657E+02  2.386164026764E+02  2.386268870445E+02  2.391303051608E+02  2.391804233983E+02  2.393337066274E+02  2.393654008868E+02
 126.000 -7.059200302506E-01 -2.229355789447E-02 -7.076325185490E-03  6.091486193885E-01  6.266956689421E-01  1.316654863404E+00  1.319151410505E+00  2.360530645179E+02  2.365460962106E+02  2.374016050620E+02  2.374174457192E+02  2.378352469694E+02  2.385257281796E+02  2.385664154699E+02  2.385774377681E+02  2.390548645734E+02  2.391062803397E+02  2.392539776272E+02  2.392861426002E+02
 128.000 -6.758322008960E-01 -2.228180683359E-02 -6.357365395519E-03  5.793480372383E-01  5.976585912123E-01  1.256853818498E+00  1.259443876912E+00  2.361227238545E+02  2.365909020877E+02  2.374103666333E+02  2.374269847248E+02  2.378251330393E+02  2.384808171617E+02  2.385194535490E+02  2.385310326784E+02  2.389840891950E+02  2.390367791512E+02  2.391792091987E+02  2.392118072190E+02
 130.000 -6.476479692568E-01 -2.236837144478E-02 -5.720072744404E-03  5.513219868882E-01  5.704094319479E-01  1.200711769685E+00  1.203395367188E+00  2.361881409541E+02  2.366329574587E+02  2.374185621195E+02  2.374359831193E+02  2.378156558438E+02  2.384386512610E+02  2.384752826908E+02  2.384874380078E+02  2.389176304460E+02  2.389715702075E+02  2.391090251051E+02  2.391420187524E+02
 132.000 -6.212240153488E-01 -2.254471484960E-02 -5.156537803687E-03  5.249420937939E-01  5.448188778093E-01  1.147956823918E+00  1.150733769476E+00  2.362496308522E+02  2.366724672225E+02  2.374262296091E+02  2.374444793083E+02  2.378067661803E+02  2.383990245459E+02  2.384336902198E+02  2.384464416119E+02  2.388551709690E+02  2.389103351414E+02  2.390430827966E+02  2.390764350637E+02
 134.000 -5.964299029401E-01 -2.280338504855E-02 -4.660039619187E-03  5.000911891417E-01  5.207687191391E-01  1.098341008386E+00  1.101210884198E+00  2.363074808405E+02  2.367096182539E+02  2.374334039962E+02  2.374525084777E+02  2.377984194109E+02  2.383617489090E+02  2.383944827553E+02  2.384078507381E+02  2.387964214042E+02  2.388527835983E+02  2.389810699408E+02  2.390147443805E+02
 136.000 -5.731467339220E-01 -2.313785253061E-02 -4.224889834029E-03  4.766622180226E-01  4.981507532819E-01  1.051637847744E+00  1.054600002084E+00  2.363619532725E+02  2.367445812336E+02  2.374401172787E+02  2.374601028883E+02  2.377905749721E+02  2.383266522102E+02  2.383574842266E+02  2.383714900673E+02  2.387411175389E+02  2.387986503688E+02  2.389227013549E+02  2.389566622077E+02
 138.000 -5.512659613139E-01 -2.354237214123E-02 -3.846300935291E-03  4.545572672488E-01  4.768658077309E-01  1.007640217466E+00  1.010693758434E+00  2.364132880491E+02  2.367775122696E+02  2.374463988269E+02  2.374672921412E+02  2.377831959439E+02  2.382935766262E+02  2.383225341206E+02  2.383371999902E+02  2.386890177852E+02  2.387476928501E+02  2.388677162901E+02  2.389019285935E+02
 140.000 -5.306883400928E-01 -2.401186526371E-02 -3.520274574754E-03  4.336866983374E-01  4.568228687209E-01  9.661584384332E-01  9.693022287054E-01  2.364617048254E+02  2.368085543349E+02  2.374522756263E+02  2.374741034155E+02  2.377762486697E+02  2.382623771830E+02  2.382894859319E+02  2.383048350882E+02  2.386399009416E+02  2.386996887967E+02  2.388158760212E+02  2.388503057022E+02
 142.000 -5.113229980521E-01 -2.454181907596E-02 -3.243506604666E-03  4.139683730647E-01  4.379383027719E-01  9.270185827154E-01  9.302512354084E-01  2.365074049732E+02  2.368378385465E+02  2.374577724963E+02  2.374805616834E+02  2.377697024205E+02  2.382329204483E+02  2.382582057877E+02  2.382742627917E+02  2.385935642032E+02  2.386544343221E+02  2.387669617056E+02  2.388015756564E+02
 144.000 -4.930866114303E-01 -2.512820022143E-02 -3.013306029891E-03  3.953269605870E-01  4.201351603035E-01  8.900609645992E-01  8.933808403254E-01  2.365505733294E+02  2.368654853032E+02  2.374629122884E+02  2.374866899025E+02  2.377635290985E+02  2.382050833658E+02  2.382285712264E+02  2.382453621913E+02  2.385498213896E+02  2.386117421220E+02  2.387207724756E+02  2.387555386160E+02
 146.000 -4.759026721811E-01 -2.576738069915E-02 -2.827525525755E-03  3.776933165267E-01  4.033425518521E-01  8.551387944032E-01  8.585439996110E-01  2.365913797552E+02  2.368916053010E+02  2.374677160655E+02  2.374925091906E+02  2.377577029720E+02  2.381787522180E+02  2.382004701099E+02  2.382180229798E+02  2.385085013636E+02  2.385714398923E+02  2.386771237382E+02  2.387120110644E+02
 148.000 -4.597008355826E-01 -2.645607416417E-02 -2.684501543377E-03  3.610039255949E-01  3.874950886160E-01  8.221169756154E-01  8.256053622893E-01  2.366299805305E+02  2.369163004395E+02  2.374722032648E+02  2.374980389818E+02  2.377522004409E+02  2.381538217057E+02  2.381737996534E+02  2.381921445059E+02  2.384694466166E+02  2.385333689178E+02  2.386358456561E+02  2.386708242773E+02
 150.000 -4.444163384140E-01 -2.719128114699E-02 -2.583002318424E-03  3.452004003577E-01  3.725323801063E-01  7.908710284309E-01  7.944401952189E-01  2.366665196016E+02  2.369396646333E+02  2.374763918454E+02  2.375032971688E+02  2.377469998268E+02  2.381301941356E+02  2.381484655570E+02  2.381676349189E+02  2.384325120019E+02  2.384973828123E+02  2.385967817879E+02  2.386318229537E+02
 152.000 -4.299894792402E-01 -2.797024195210E-02 -2.522182340473E-03  3.302290296391E-01  3.583985825801E-01  7.612861249679E-01  7.649334197925E-01  2.367011296993E+02  2.369617845382E+02  2.374802984232E+02  2.375083002300E+02  2.377420811842E+02  2.381077787114E+02  2.381243812291E+02  2.381444103876E+02  2.383975635984E+02  2.384633463920E+02  2.385597878710E+02  2.385948639884E+02
 154.000 -4.163651534689E-01 -2.879039621150E-02 -2.501542034237E-03  3.160403708119E-01  3.450419927116E-01  7.332562233127E-01  7.369787475089E-01  2.367339333432E+02  2.369827402040E+02  2.374839383929E+02  2.375130633456E+02  2.377374261324E+02  2.380864909242E+02  2.381014670883E+02  2.381223943765E+02  2.383644776882E+02  2.384311346677E+02  2.385247307280E+02  2.385598153709E+02
 156.000 -4.034924367940E-01 -2.964934823949E-02 -2.520891564086E-03  3.025888808949E-01  3.324146816399E-01  7.066832891715E-01  7.104779031819E-01  2.367650437442E+02  2.370026056599E+02  2.374873260406E+02  2.375176005016E+02  2.377330177025E+02  2.380662520407E+02  2.380796499368E+02  2.381015169613E+02  2.383331398368E+02  2.384006319404E+02  2.384914872847E+02  2.385265551969E+02
 158.000 -3.913242114657E-01 -3.054483747717E-02 -2.580317800307E-03  2.898325819436E-01  3.204721651032E-01  6.814765953025E-01  6.853399259434E-01  2.367945656171E+02  2.370214494415E+02  2.374904746455E+02  2.375219245840E+02  2.377288402000E+02  2.380469886862E+02  2.380588623952E+02  2.380817141725E+02  2.383034440637E+02  2.383717309908E+02  2.384599436859E+02  2.384949707777E+02
 160.000 -3.798168305273E-01 -3.147471342344E-02 -2.680153592037E-03  2.777327567212E-01  3.091731058954E-01  6.575520901114E-01  6.614805394155E-01  2.368225959138E+02  2.370393350660E+02  2.374933965736E+02  2.375260474642E+02  2.377248790795E+02  2.380286325203E+02  2.380390423939E+02  2.380629273558E+02  2.382752920933E+02  2.383443323511E+02  2.384299944991E+02  2.384649578386E+02
 162.000 -3.689298157684E-01 -3.243691454733E-02 -2.820948578487E-03  2.662536710720E-01  2.984790453019E-01  6.348318278419E-01  6.388215834591E-01  2.368492244837E+02  2.370563214608E+02  2.374961033630E+02  2.375299800759E+02  2.377211208311E+02  2.380111199958E+02  2.380201327129E+02  2.380451025434E+02  2.382485926785E+02  2.383183436494E+02  2.384015419952E+02  2.384364197958E+02
 164.000 -3.586255856670E-01 -3.342945074342E-02 -3.003440852468E-03  2.553623198028E-01  2.883541605651E-01  6.132434536982E-01  6.172905008299E-01  2.368745346722E+02  2.370724633497E+02  2.374986058028E+02  2.375337324849E+02  2.377175528753E+02  2.379943921906E+02  2.380020805672E+02  2.380281898405E+02  2.382232609883E+02  2.382936790199E+02  2.383744954988E+02  2.384092671031E+02
 166.000 -3.488692100420E-01 -3.445038895217E-02 -3.228528857063E-03  2.450281932192E-01  2.787650457537E-01  5.927197380324E-01  5.968198728534E-01  2.368986038618E+02  2.370878116037E+02  2.375009140045E+02  2.375373139515E+02  2.377141634678E+02  2.379783946908E+02  2.379848372312E+02  2.380121428338E+02  2.381992180541E+02  2.382702585705E+02  2.383487708012E+02  2.383834166612E+02
 168.000 -3.396281885346E-01 -3.549784161203E-02 -3.497242970808E-03  2.352230617725E-01  2.696805136953E-01  5.731981544104E-01  5.773469989253E-01  2.369215039618E+02  2.371024135574E+02  2.375030374676E+02  2.375407329872E+02  2.377109416102E+02  2.379630775028E+02  2.379683576993E+02  2.379969180406E+02  2.381763902685E+02  2.382480079023E+02  2.383242896274E+02  2.383587912829E+02
 170.000 -3.308722503723E-01 -3.656995763770E-02 -3.810716309480E-03  2.259207765670E-01  2.610714168873E-01  5.546204969778E-01  5.588135152396E-01  2.369433018537E+02  2.371163132961E+02  2.375049851398E+02  2.375439974056E+02  2.377078769678E+02  2.379483949647E+02  2.379526003807E+02  2.379824744167E+02  2.381547089314E+02  2.382268576748E+02  2.383009791534E+02  2.383353192085E+02
 172.000 -3.225731731686E-01 -3.766491565775E-02 -4.170154363283E-03  2.170970837406E-01  2.529104855038E-01  5.369325330632E-01  5.411650486786E-01  2.369640597953E+02  2.371295519169E+02  2.375067654718E+02  2.375471143683E+02  2.377049597923E+02  2.379343056307E+02  2.379375268242E+02  2.379687729434E+02  2.381341098399E+02  2.382067432118E+02  2.382787715685E+02  2.383129336656E+02
 174.000 -3.147046187669E-01 -3.878091924917E-02 -4.576803185574E-03  2.087294510046E-01  2.451721808199E-01  5.200836874249E-01  5.243509022521E-01  2.369838357879E+02  2.371421677647E+02  2.375083864666E+02  2.375500904252E+02  2.377021808489E+02  2.379207721051E+02  2.379231014768E+02  2.379557763072E+02  2.381145329176E+02  2.381876041443E+02  2.382576036761E+02  2.382915724693E+02
 176.000 -3.072419843629E-01 -3.991619393330E-02 -5.031915968629E-03  2.007969048963E-01  2.378325625262E-01  5.040267549395E-01  5.083237688859E-01  2.370026839116E+02  2.371541966479E+02  2.375098557255E+02  2.375529315513E+02  2.376995313467E+02  2.379077607991E+02  2.379092914895E+02  2.379434486764E+02  2.380959218794E+02  2.381693840849E+02  2.382374165318E+02  2.382711776593E+02
 178.000 -3.001622673371E-01 -4.106898570344E-02 -5.536717987641E-03  1.932798775645E-01  2.308691685599E-01  4.887176388936E-01  4.930394707061E-01  2.370206546300E+02  2.371656720345E+02  2.375111804877E+02  2.375556431784E+02  2.376970028728E+02  2.378952414959E+02  2.378960666854E+02  2.379317555681E+02  2.380782239296E+02  2.381520303323E+02  2.382181551128E+02  2.382516951679E+02
 180.000 -2.934439424040E-01 -4.223756086528E-02 -6.092370053847E-03  1.861600621921E-01  2.242609062024E-01  4.741151123407E-01  4.784567212854E-01  2.370377950690E+02  2.371766252299E+02  2.375123676677E+02  2.375582302240E+02  2.376945873268E+02  2.378831842420E+02  2.378834021836E+02  2.379206637895E+02  2.380613894903E+02  2.381354936006E+02  2.381997680171E+02  2.382330745192E+02
 182.000 -2.870668498296E-01 -4.342020698265E-02 -6.699930803433E-03  1.794202764472E-01  2.179879533109E-01  4.601806002696E-01  4.645369085889E-01  2.370541492716E+02  2.371870855402E+02  2.375134238873E+02  2.375606971151E+02  2.376922768578E+02  2.378712537744E+02  2.378715834869E+02  2.379101414314E+02  2.380453719565E+02  2.381197277730E+02  2.381822071881E+02  2.382152685533E+02
 184.000 -2.810120936149E-01 -4.461523472709E-02 -7.360318351267E-03  1.730443336420E-01  2.120316686523E-01  4.468779805616E-01  4.512438966062E-01  2.370697584304E+02  2.371970804202E+02  2.375143555042E+02  2.375630478096E+02  2.376900638001E+02  2.378596238600E+02  2.378603916729E+02  2.379001578916E+02  2.380301274761E+02  2.381046896748E+02  2.381654276640E+02  2.381982331747E+02
 186.000 -2.752619486468E-01 -4.582098044261E-02 -8.074272036819E-03  1.670169215726E-01  2.063745104030E-01  4.341734019358E-01  4.385438438610E-01  2.370846611018E+02  2.372066356093E+02  2.375151686372E+02  2.375652858142E+02  2.376879406096E+02  2.378484762807E+02  2.378496039760E+02  2.378906839077E+02  2.380156147529E+02  2.380903388661E+02  2.381493873475E+02  2.381819271229E+02
 188.000 -2.697997759360E-01 -4.703580924503E-02 -8.842315193763E-03  1.613234892733E-01  2.009999619639E-01  4.220351172628E-01  4.264050371923E-01  2.370988934012E+02  2.372157752549E+02  2.375158691877E+02  2.375674141990E+02  2.376858997964E+02  2.378377918848E+02  2.378392023487E+02  2.378816915864E+02  2.380017948688E+02  2.380766374513E+02  2.381340467957E+02  2.381663117615E+02
 190.000 -2.646099451450E-01 -4.825811849123E-02 -9.664720040157E-03  1.559501421635E-01  1.958924643159E-01  4.104333308024E-01  4.147977393668E-01  2.371124891832E+02  2.372245220257E+02  2.375164628580E+02  2.375694356090E+02  2.376839338560E+02  2.378275519401E+02  2.378291717739E+02  2.378731544171E+02  2.379886311245E+02  2.380635499025E+02  2.381193690274E+02  2.381513508857E+02
 192.000 -2.596777636961E-01 -4.948634146292E-02 -1.054147591186E-02  1.508835462469E-01  1.910373542199E-01  3.993400580604E-01  4.036940492218E-01  2.371254802071E+02  2.372328972150E+02  2.375169551667E+02  2.375713522734E+02  2.376820351954E+02  2.378177391318E+02  2.378194989897E+02  2.378650472699E+02  2.379760888957E+02  2.380510428980E+02  2.381053193458E+02  2.381370105456E+02
 194.000 -2.549894118229E-01 -5.071895112942E-02 -1.147226212483E-02  1.461108421324E-01  1.864208076284E-01  3.887289970999E-01  3.930677731915E-01  2.371378962894E+02  2.372409208355E+02  2.375173514612E+02  2.375731660121E+02  2.376801960534E+02  2.378083376046E+02  2.378101722235E+02  2.378573463740E+02  2.379641355036E+02  2.380390851723E+02  2.380918651766E+02  2.381232588837E+02
 196.000 -2.505318829925E-01 -5.195446386517E-02 -1.245642672174E-02  1.416195696744E-01  1.820297877424E-01  3.785754102532E-01  3.828943071656E-01  2.371497654444E+02  2.372486117051E+02  2.375176569277E+02  2.375748782395E+02  2.376784084151E+02  2.377993329377E+02  2.378011810436E+02  2.378500292828E+02  2.379527400967E+02  2.380276473777E+02  2.380789759185E+02  2.381100659863E+02
 198.000 -2.462929291855E-01 -5.319144301733E-02 -1.349297224614E-02  1.373976039477E-01  1.778519972049E-01  3.688560152881E-01  3.731505277537E-01  2.371611140141E+02  2.372559875266E+02  2.375178765987E+02  2.375764899676E+02  2.376766639179E+02  2.377907121210E+02  2.377925162574E+02  2.378430748252E+02  2.379418735439E+02  2.380167019554E+02  2.380666228057E+02  2.380974037459E+02
 200.000 -2.422610105731E-01 -5.442850223567E-02 -1.458054945841E-02  1.334331031018E-01  1.738758339796E-01  3.595488851812E-01  3.638146921063E-01  2.371719667885E+02  2.372630649596E+02  2.375180153591E+02  2.375780018061E+02  2.376749537506E+02  2.377824635410E+02  2.377841698384E+02  2.378364630497E+02  2.379315083357E+02  2.380062230173E+02  2.380547787818E+02  2.380852457360E+02
 202.000 -2.384252491766E-01 -5.566430849191E-02 -1.571745961007E-02  1.297144683507E-01  1.700903505127E-01  3.506333557210E-01  3.548663455438E-01  2.371823471174E+02  2.372698596861E+02  2.375180779499E+02  2.375794139628E+02  2.376732685447E+02  2.377745769825E+02  2.377761348744E+02  2.378301751630E+02  2.379216184936E+02  2.379961862349E+02  2.380434183831E+02  2.380735670942E+02
 204.000 -2.347753861406E-01 -5.689758473452E-02 -1.690166549761E-02  1.262303160170E-01  1.664852158231E-01  3.420899402543E-01  3.462862363003E-01  2.371922770132E+02  2.372763864713E+02  2.375180689705E+02  2.375807262439E+02  2.376715982610E+02  2.377670436416E+02  2.377684055288E+02  2.378241934664E+02  2.379121794854E+02  2.379865687370E+02  2.380325176310E+02  2.380623444153E+02
 206.000 -2.313017422809E-01 -5.812711213911E-02 -1.813081110033E-02  1.229694611445E-01  1.630506802116E-01  3.339002509494E-01  3.380562367691E-01  2.372017772477E+02  2.372826592184E+02  2.375179928801E+02  2.375819380539E+02  2.376699320781E+02  2.377598561511E+02  2.377609770075E+02  2.378185012922E+02  2.379031681467E+02  2.379773490143E+02  2.380220539331E+02  2.380515556532E+02
 208.000 -2.279951816111E-01 -5.935173192928E-02 -1.940224917146E-02  1.199209117893E-01  1.597775423154E-01  3.260469260117E-01  3.301592706901E-01  2.372108674410E+02  2.372886910186E+02  2.375178539981E+02  2.375830483997E+02  2.376682582899E+02  2.377530086104E+02  2.377538455233E+02  2.378130829414E+02  2.378945626064E+02  2.379685068304E+02  2.380120059913E+02  2.380411800287E+02
 210.000 -2.248470775765E-01 -6.057034675651E-02 -2.071307575098E-02  1.170738727266E-01  1.566571182739E-01  3.185135623436E-01  3.225792457648E-01  2.372195661455E+02  2.372944941973E+02  2.375176565033E+02  2.375840558970E+02  2.376665642320E+02  2.377464966079E+02  2.377470082497E+02  2.378079236236E+02  2.378863422169E+02  2.379600231394E+02  2.380023537170E+02  2.380311979462E+02
 212.000 -2.218492817534E-01 -6.178192163794E-02 -2.206017024455E-02  1.144177569993E-01  1.536812127999E-01  3.112846531960E-01  3.153009912447E-01  2.372278909233E+02  2.373000803555E+02  2.375174044334E+02  2.375849587837E+02  2.376648362586E+02  2.377403171785E+02  2.377404632933E+02  2.378030094009E+02  2.378784874872E+02  2.379518800092E+02  2.379930781526E+02  2.380215909152E+02
 214.000 -2.189940947950E-01 -6.298548446448E-02 -2.344023947377E-02  1.119422035255E-01  1.508420919790E-01  3.043455303978E-01  3.083102000564E-01  2.372358584187E+02  2.373054604084E+02  2.375171016834E+02  2.375857549412E+02  2.376630598064E+02  2.377342091901E+02  2.377344691503E+02  2.377983271337E+02  2.378709800198E+02  2.379440605492E+02  2.379841613989E+02  2.380123414785E+02
 216.000 -2.162742394286E-01 -6.418012609268E-02 -2.484986399439E-02  1.096370988798E-01  1.481324576487E-01  2.976823108026E-01  3.015933750811E-01  2.372434844258E+02  2.373106446205E+02  2.375167520049E+02  2.375864419275E+02  2.376612195905E+02  2.377282458081E+02  2.377289519511E+02  2.377938644314E+02  2.378638024502E+02  2.379365488443E+02  2.379755865478E+02  2.380034331453E+02
 218.000 -2.136828353277E-01 -6.536500004917E-02 -2.628554496919E-02  1.074926013843E-01  1.455454232219E-01  2.912818466276E-01  2.951377792225E-01  2.372507839515E+02  2.373156426378E+02  2.375163590043E+02  2.375870170250E+02  2.376592999815E+02  2.377225727833E+02  2.377237666913E+02  2.377896096060E+02  2.378569383891E+02  2.379293298920E+02  2.379673376194E+02  2.379948503296E+02
 220.000 -2.112133757007E-01 -6.653932187554E-02 -2.774375000541E-02  1.054991657617E-01  1.430744908464E-01  2.851316793962E-01  2.889313889257E-01  2.372577712741E+02  2.373204635177E+02  2.375159261422E+02  2.375874773062E+02  2.376572856081E+02  2.377171901503E+02  2.377189148142E+02  2.377855516287E+02  2.378503723673E+02  2.379223895447E+02  2.379593995044E+02  2.379865782922E+02
 222.000 -2.088597054516E-01 -6.770236814683E-02 -2.922095654836E-02  1.036475668242E-01  1.407135298020E-01  2.792199972412E-01  2.829628508266E-01  2.372644599973E+02  2.373251157572E+02  2.375154567328E+02  2.375878197212E+02  2.376551622033E+02  2.377120977900E+02  2.377143976700E+02  2.377816800900E+02  2.378440897830E+02  2.379157144557E+02  2.379517579097E+02  2.379786030882E+02
 224.000 -2.066160007873E-01 -6.885347519914E-02 -3.071369169770E-02  1.019289209356E-01  1.384567560518E-01  2.735355953503E-01  2.772214412331E-01  2.372708631001E+02  2.373296073190E+02  2.375149539433E+02  2.375880412089E+02  2.376529176581E+02  2.377072951484E+02  2.377102155919E+02  2.377779851629E+02  2.378380768515E+02  2.379092920282E+02  2.379443993085E+02  2.379709115170E+02
 226.000 -2.044767501515E-01 -6.999203760249E-02 -3.221856759662E-02  1.003347042939E-01  1.362987128751E-01  2.680678393724E-01  2.716970281493E-01  2.372769929834E+02  2.373339456566E+02  2.375144207945E+02  2.375881388337E+02  2.376505431689E+02  2.377027809635E+02  2.377063668474E+02  2.377744575679E+02  2.378323205570E+02  2.379031103689E+02  2.379373108936E+02  2.379634910764E+02
 228.000 -2.024367363841E-01 -7.111750641698E-02 -3.373231185209E-02  9.885676738932E-02  1.342342525191E-01  2.628066316349E-01  2.663800355646E-01  2.372828615111E+02  2.373381377387E+02  2.375138601612E+02  2.375881099461E+02  2.376480342892E+02  2.376985530445E+02  2.377028466134E+02  2.377710885415E+02  2.378268086073E+02  2.378971582436E+02  2.379304805339E+02  2.379563299202E+02
 230.000 -2.004910200088E-01 -7.222938726644E-02 -3.525179272114E-02  9.748734528656E-02  1.322585188111E-01  2.577423800412E-01  2.612614097434E-01  2.372884800483E+02  2.373421900727E+02  2.375132747737E+02  2.375879523639E+02  2.376453916526E+02  2.376946081211E+02  2.376996461915E+02  2.377678698061E+02  2.378215293903E+02  2.378914250364E+02  2.379238967335E+02  2.379494168179E+02
 232.000 -1.986349235645E-01 -7.332723826443E-02 -3.677403905294E-02  9.621906363852E-02  1.303669306842E-01  2.528659695447E-01  2.563325872702E-01  2.372938594953E+02  2.373461087279E+02  2.375126672192E+02  2.375876645667E+02  2.376426211676E+02  2.376909417639E+02  2.376967526705E+02  2.377647935421E+02  2.378164719325E+02  2.378859007111E+02  2.379175485948E+02  2.379427411180E+02
