 Begin Bound-State Code

 INSTRUCTION : OUT 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3                           


 INSTRUCTION : ROT 4 4 1                                                                       
 134.000 -4.522149127522E-01  2.363992634178E+02  2.368413555471E+02  2.377201323477E+02  2.384811134596E+02
 136.000 -4.282174712376E-01  2.364538240358E+02  2.368766574834E+02  2.377123741509E+02  2.384458961036E+02
 138.000 -4.056060708585E-01  2.365052459628E+02  2.369099303607E+02  2.377050924156E+02  2.384127062464E+02
 140.000 -3.842816890995E-01  2.365537485996E+02  2.369413167421E+02  2.376982540313E+02  2.383814011532E+02
 142.000 -3.641537078919E-01  2.365995330379E+02  2.369709473232E+02  2.376918288367E+02  2.383518499644E+02
 144.000 -3.451390894502E-01  2.366427838068E+02  2.369989420726E+02  2.376857893244E+02  2.383239325576E+02
 146.000 -3.271616436023E-01  2.366836704320E+02  2.370254112490E+02  2.376801103786E+02  2.382975385324E+02
 148.000 -3.101513752914E-01  2.367223488281E+02  2.370504563098E+02  2.376747690426E+02  2.382725663039E+02
 150.000 -2.940439024720E-01  2.367589625453E+02  2.370741707255E+02  2.376697443114E+02  2.382489222906E+02
 152.000 -2.787799359375E-01  2.367936438862E+02  2.370966407085E+02  2.376650169472E+02  2.382265201881E+02
 154.000 -2.643048137310E-01  2.368265149091E+02  2.371179458685E+02  2.376605693143E+02  2.382052803162E+02
 156.000 -2.505680837564E-01  2.368576883287E+02  2.371381598017E+02  2.376563852309E+02  2.381851290328E+02
 158.000 -2.375231290251E-01  2.368872683278E+02  2.371573506211E+02  2.376524498370E+02  2.381659982060E+02
 160.000 -2.251268306854E-01  2.369153512888E+02  2.371755814356E+02  2.376487494744E+02  2.381478247384E+02
 162.000 -2.133392645826E-01  2.369420264536E+02  2.371929107818E+02  2.376452715793E+02  2.381305501383E+02
 164.000 -2.021234276342E-01  2.369673765205E+02  2.372093930156E+02  2.376420045849E+02  2.381141201317E+02
 166.000 -1.914449907503E-01  2.369914781847E+02  2.372250786659E+02  2.376389378333E+02  2.380984843114E+02
 168.000 -1.812720754273E-01  2.370144026273E+02  2.372400147563E+02  2.376360614952E+02  2.380835958192E+02
 170.000 -1.715750514873E-01  2.370362159604E+02  2.372542450968E+02  2.376333664967E+02  2.380694110580E+02
 172.000 -1.623263537292E-01  2.370569796311E+02  2.372678105486E+02  2.376308444528E+02  2.380558894293E+02
 174.000 -1.535003155185E-01  2.370767507889E+02  2.372807492658E+02  2.376284876060E+02  2.380429930961E+02
 176.000 -1.450730175730E-01  2.370955826221E+02  2.372930969150E+02  2.376262887700E+02  2.380306867658E+02
 178.000 -1.370221503942E-01  2.371135246640E+02  2.373048868754E+02  2.376242412774E+02  2.380189374929E+02
 180.000 -1.293268889698E-01  2.371306230738E+02  2.373161504215E+02  2.376223389319E+02  2.380077144992E+02
 182.000 -1.219677785302E-01  2.371469208939E+02  2.373269168898E+02  2.376205759633E+02  2.379969890096E+02
 184.000 -1.149266302669E-01  2.371624582870E+02  2.373372138296E+02  2.376189469854E+02  2.379867341013E+02
 186.000 -1.081864260442E-01  2.371772727542E+02  2.373470671422E+02  2.376174469574E+02  2.379769245670E+02
 188.000 -1.017312312419E-01  2.371913993367E+02  2.373565012057E+02  2.376160711473E+02  2.379675367886E+02
 190.000 -9.554611495122E-02  2.372048708028E+02  2.373655389895E+02  2.376148150967E+02  2.379585486220E+02
 192.000 -8.961707683275E-02  2.372177178218E+02  2.373742021576E+02  2.376136745895E+02  2.379499392911E+02
 194.000 -8.393098001665E-02  2.372299691257E+02  2.373825111617E+02  2.376126456204E+02  2.379416892905E+02
 196.000 -7.847548948806E-02  2.372416516611E+02  2.373904853253E+02  2.376117243671E+02  2.379337802960E+02
 198.000 -7.323901545454E-02  2.372527907307E+02  2.373981429187E+02  2.376109071630E+02  2.379261950825E+02
 200.000 -6.821066125068E-02  2.372634101273E+02  2.374055012257E+02  2.376101904723E+02  2.379189174481E+02
 202.000 -6.338017536977E-02  2.372735322593E+02  2.374125766028E+02  2.376095708668E+02  2.379119321439E+02
 204.000 -5.873790725975E-02  2.372831782689E+02  2.374193845315E+02  2.376090450044E+02  2.379052248103E+02
 206.000 -5.427476655356E-02  2.372923681441E+02  2.374259396633E+02  2.376086096100E+02  2.378987819165E+02
 208.000 -4.998218543520E-02  2.373011208238E+02  2.374322558598E+02  2.376082614574E+02  2.378925907063E+02
 210.000 -4.585208387337E-02  2.373094542961E+02  2.374383462265E+02  2.376079973549E+02  2.378866391466E+02
 212.000 -4.187683747759E-02  2.373173856911E+02  2.374442231432E+02  2.376078141313E+02  2.378809158809E+02
 214.000 -3.804924775690E-02  2.373249313658E+02  2.374498982895E+02  2.376077086256E+02  2.378754101850E+02
 216.000 -3.436251458031E-02  2.373321069838E+02  2.374553826684E+02  2.376076776783E+02  2.378701119273E+02
 218.000 -3.081021065621E-02  2.373389275867E+02  2.374606866272E+02  2.376077181254E+02  2.378650115305E+02
 220.000 -2.738625786706E-02  2.373454076587E+02  2.374658198773E+02  2.376078267944E+02  2.378600999373E+02
 222.000 -2.408490530788E-02  2.373515611838E+02  2.374707915134E+02  2.376080005027E+02  2.378553685781E+02
 224.000 -2.090070889005E-02  2.373574016953E+02  2.374756100329E+02  2.376082360588E+02  2.378508093405E+02
 226.000 -1.782851238976E-02  2.373629423177E+02  2.374802833560E+02  2.376085302643E+02  2.378464145414E+02
 228.000 -1.486342982216E-02  2.373681958005E+02  2.374848188470E+02  2.376088799195E+02  2.378421769015E+02
 230.000 -1.200082904139E-02  2.373731745457E+02  2.374892233375E+02  2.376092818285E+02  2.378380895202E+02
 232.000 -9.236316468777E-03  2.373778906275E+02  2.374935031506E+02  2.376097328081E+02  2.378341458536E+02
 234.000 -6.565722864105E-03  2.373823558061E+02  2.374976641272E+02  2.376102296955E+02  2.378303396931E+02
 236.000 -3.985090059531E-03  2.373865815358E+02  2.375017116540E+02  2.376107693587E+02  2.378266651458E+02
 238.000 -1.490658583452E-03  2.373905789686E+02  2.375056506922E+02  2.376113487061E+02  2.378231166163E+02
 240.000  9.211438921256E-04  2.373943589533E+02  2.375094858076E+02  2.376119646967E+02  2.378196887890E+02
 242.000  3.253713341248E-03  2.373979320325E+02  2.375132212012E+02  2.376126143509E+02  2.378163766125E+02
 244.000  5.510279469425E-03  2.374013084366E+02  2.375168607392E+02  2.376132947594E+02  2.378131752847E+02
 246.000  7.693915142492E-03  2.374044980774E+02  2.375204079831E+02  2.376140030933E+02  2.378100802381E+02
 248.000  9.807545210443E-03  2.374075105406E+02  2.375238662193E+02  2.376147366120E+02  2.378070871273E+02
 250.000  1.185395476640E-02  2.374103550789E+02  2.375272384862E+02  2.376154926710E+02  2.378041918161E+02
 252.000  1.383579688366E-02  2.374130406059E+02  2.375305276013E+02  2.376162687284E+02  2.378013903665E+02
 254.000  1.575559986539E-02  2.374155756911E+02  2.375337361854E+02  2.376170623501E+02  2.377986790274E+02
 256.000  1.761577404416E-02  2.374179685563E+02  2.375368666855E+02  2.376178712146E+02  2.377960542247E+02
 258.000  1.941861815885E-02  2.374202270740E+02  2.375399213950E+02  2.376186931153E+02  2.377935125514E+02
 260.000  2.116632534180E-02  2.374223587679E+02  2.375429024728E+02  2.376195259633E+02  2.377910507592E+02
 262.000  2.286098874022E-02  2.374243708139E+02  2.375458119595E+02  2.376203677877E+02  2.377886657494E+02
 264.000  2.450460679944E-02  2.374262700451E+02  2.375486517922E+02  2.376212167361E+02  2.377863545655E+02
 266.000  2.609908822667E-02  2.374280629560E+02  2.375514238170E+02  2.376220710734E+02  2.377841143854E+02
 268.000  2.764625666223E-02  2.374297557102E+02  2.375541298002E+02  2.376229291799E+02  2.377819425147E+02
 270.000  2.914785507281E-02  2.374313541484E+02  2.375567714378E+02  2.376237895491E+02  2.377798363797E+02
 272.000  3.060554988769E-02  2.374328637976E+02  2.375593503635E+02  2.376246507845E+02  2.377777935215E+02
 274.000  3.202093489458E-02  2.374342898816E+02  2.375618681552E+02  2.376255115964E+02  2.377758115900E+02
 276.000  3.339553490862E-02  2.374356373317E+02  2.375643263411E+02  2.376263707973E+02  2.377738883385E+02
 278.000  3.473080923400E-02  2.374369107987E+02  2.375667264044E+02  2.376272272982E+02  2.377720216182E+02
 280.000  3.602815492524E-02  2.374381146645E+02  2.375690697869E+02  2.376280801038E+02  2.377702093737E+02
 282.000  3.728890986515E-02  2.374392530542E+02  2.375713578924E+02  2.376289283081E+02  2.377684496379E+02
 284.000  3.851435567115E-02  2.374403298485E+02  2.375735920893E+02  2.376297710894E+02  2.377667405281E+02
 286.000  3.970572043780E-02  2.374413486960E+02  2.375757737126E+02  2.376306077057E+02  2.377650802415E+02
 288.000  4.086418132813E-02  2.374423130246E+02  2.375779040659E+02  2.376314374899E+02  2.377634670514E+02
 290.000  4.199086702280E-02  2.374432260543E+02  2.375799844225E+02  2.376322598453E+02  2.377618993036E+02
 292.000  4.308686003490E-02  2.374440908076E+02  2.375820160265E+02  2.376330742409E+02  2.377603754128E+02
 294.000  4.415319889951E-02  2.374449101215E+02  2.375840000940E+02  2.376338802067E+02  2.377588938593E+02
 296.000  4.519088024559E-02  2.374456866580E+02  2.375859378136E+02  2.376346773301E+02  2.377574531859E+02
 298.000  4.620086075647E-02  2.374464229141E+02  2.375878303469E+02  2.376354652510E+02  2.377560519951E+02
 300.000  4.718405902652E-02  2.374471212323E+02  2.375896788295E+02  2.376362436586E+02  2.377546889461E+02
 302.000  4.814135731926E-02  2.374477838093E+02  2.375914843708E+02  2.376370122870E+02  2.377533627519E+02
 304.000  4.907360323429E-02  2.374484127055E+02  2.375932480549E+02  2.376377709122E+02  2.377520721776E+02
 306.000  4.998161128604E-02  2.374490098536E+02  2.375949709406E+02  2.376385193482E+02  2.377508160371E+02
 308.000  5.086616440211E-02  2.374495770658E+02  2.375966540621E+02  2.376392574446E+02  2.377495931915E+02
 310.000  5.172801534335E-02  2.374501160425E+02  2.375982984290E+02  2.376399850829E+02  2.377484025465E+02
 312.000  5.256788805242E-02  2.374506283787E+02  2.375999050266E+02  2.376407021739E+02  2.377472430508E+02
 314.000  5.338647893290E-02  2.374511155707E+02  2.376014748166E+02  2.376414086555E+02  2.377461136938E+02
 316.000  5.418445806474E-02  2.374515790231E+02  2.376030087372E+02  2.376421044899E+02  2.377450135039E+02
 318.000  5.496247035839E-02  2.374520200539E+02  2.376045077031E+02  2.376427896614E+02  2.377439415469E+02
 320.000  5.572113665110E-02  2.374524399008E+02  2.376059726066E+02  2.376434641743E+02  2.377428969241E+02
 322.000  5.646105474951E-02  2.374528397258E+02  2.376074043171E+02  2.376441280513E+02  2.377418787712E+02
 324.000  5.718280042087E-02  2.374532206205E+02  2.376088036823E+02  2.376447813311E+02  2.377408862560E+02
 326.000  5.788692833505E-02  2.374535836105E+02  2.376101715277E+02  2.376454240673E+02  2.377399185777E+02
 328.000  5.857397296202E-02  2.374539296596E+02  2.376115086579E+02  2.376460563265E+02  2.377389749654E+02
 330.000  5.924444942484E-02  2.374542596740E+02  2.376128158563E+02  2.376466781870E+02  2.377380546766E+02
 332.000  5.989885431220E-02  2.374545745057E+02  2.376140938857E+02  2.376472897379E+02  2.377371569962E+02
 334.000  6.053766645222E-02  2.374548749564E+02  2.376153434890E+02  2.376478910770E+02  2.377362812351E+02
 336.000  6.116134764937E-02  2.374551617803E+02  2.376165653892E+02  2.376484823106E+02  2.377354267293E+02
 338.000  6.177034338660E-02  2.374554356874E+02  2.376177602900E+02  2.376490635520E+02  2.377345928391E+02
 340.000  6.236508349504E-02  2.374556973464E+02  2.376189288762E+02  2.376496349209E+02  2.377337789473E+02
 342.000  6.294598279151E-02  2.374559473869E+02  2.376200718143E+02  2.376501965422E+02  2.377329844590E+02
 344.000  6.351344168728E-02  2.374561864025E+02  2.376211897526E+02  2.376507485454E+02  2.377322088005E+02
 346.000  6.406784676904E-02  2.374564149524E+02  2.376222833219E+02  2.376512910641E+02  2.377314514182E+02
 348.000  6.460957135202E-02  2.374566335642E+02  2.376233531358E+02  2.376518242350E+02  2.377307117781E+02
 350.000  6.513897600898E-02  2.374568427354E+02  2.376243997910E+02  2.376523481975E+02  2.377299893645E+02
 352.000  6.565640907536E-02  2.374570429355E+02  2.376254238681E+02  2.376528630934E+02  2.377292836801E+02
 354.000  6.616220713067E-02  2.374572346076E+02  2.376264259316E+02  2.376533690659E+02  2.377285942442E+02
 356.000  6.665669545932E-02  2.374574181704E+02  2.376274065306E+02  2.376538662595E+02  2.377279205932E+02
 358.000  6.714018848996E-02  2.374575940191E+02  2.376283661990E+02  2.376543548196E+02  2.377272622788E+02
 360.000  6.761299021677E-02  2.374577625273E+02  2.376293054560E+02  2.376548348922E+02  2.377266188681E+02
 362.000  6.807539460096E-02  2.374579240482E+02  2.376302248065E+02  2.376553066234E+02  2.377259899430E+02
 364.000  6.852768595477E-02  2.374580789158E+02  2.376311247415E+02  2.376557701591E+02  2.377253750991E+02
 366.000  6.897013930961E-02  2.374582274460E+02  2.376320057384E+02  2.376562256449E+02  2.377247739457E+02
 368.000  6.940302076727E-02  2.374583699377E+02  2.376328682616E+02  2.376566732258E+02  2.377241861050E+02
 370.000  6.982658783685E-02  2.374585066740E+02  2.376337127623E+02  2.376571130460E+02  2.377236112117E+02
 372.000  7.024108975649E-02  2.374586379229E+02  2.376345396797E+02  2.376575452486E+02  2.377230489125E+02
 374.000  7.064676780187E-02  2.374587639384E+02  2.376353494406E+02  2.376579699758E+02  2.377224988656E+02
 376.000  7.104385558172E-02  2.374588849609E+02  2.376361424601E+02  2.376583873682E+02  2.377219607403E+02
 378.000  7.143257932000E-02  2.374590012187E+02  2.376369191420E+02  2.376587975651E+02  2.377214342165E+02
 380.000  7.181315812767E-02  2.374591129279E+02  2.376376798789E+02  2.376592007042E+02  2.377209189846E+02
 382.000  7.218580426187E-02  2.374592202938E+02  2.376384250526E+02  2.376595969216E+02  2.377204147447E+02
 384.000  7.255072337479E-02  2.374593235111E+02  2.376391550346E+02  2.376599863516E+02  2.377199212065E+02
 386.000  7.290811475255E-02  2.374594227645E+02  2.376398701860E+02  2.376603691267E+02  2.377194380889E+02
 388.000  7.325817154390E-02  2.374595182295E+02  2.376405708581E+02  2.376607453777E+02  2.377189651196E+02
 390.000  7.360108097924E-02  2.374596100729E+02  2.376412573928E+02  2.376611152331E+02  2.377185020349E+02
 392.000  7.393702458207E-02  2.374596984530E+02  2.376419301226E+02  2.376614788199E+02  2.377180485791E+02
 394.000  7.426617836980E-02  2.374597835203E+02  2.376425893708E+02  2.376618362627E+02  2.377176045046E+02
 396.000  7.458871304881E-02  2.374598654180E+02  2.376432354523E+02  2.376621876843E+02  2.377171695715E+02
 398.000  7.490479419969E-02  2.374599442821E+02  2.376438686731E+02  2.376625332053E+02  2.377167435470E+02
 400.000  7.521458245651E-02  2.374600202422E+02  2.376444893312E+02  2.376628729443E+02  2.377163262056E+02
 402.000  7.551823367781E-02  2.374600934214E+02  2.376450977166E+02  2.376632070178E+02  2.377159173285E+02
 404.000  7.581589911204E-02  2.374601639371E+02  2.376456941114E+02  2.376635355401E+02  2.377155167037E+02
 406.000  7.610772555556E-02  2.374602319009E+02  2.376462787902E+02  2.376638586238E+02  2.377151241253E+02
 408.000  7.639385550510E-02  2.374602974192E+02  2.376468520203E+02  2.376641763789E+02  2.377147393938E+02
 410.000  7.667442730324E-02  2.374603605935E+02  2.376474140620E+02  2.376644889136E+02  2.377143623154E+02
 412.000  7.694957528046E-02  2.374604215202E+02  2.376479651685E+02  2.376647963340E+02  2.377139927022E+02
 414.000  7.721942988888E-02  2.374604802915E+02  2.376485055864E+02  2.376650987441E+02  2.377136303718E+02
 416.000  7.748411783285E-02  2.374605369952E+02  2.376490355560E+02  2.376653962458E+02  2.377132751471E+02
 418.000  7.774376219435E-02  2.374605917150E+02  2.376495553110E+02  2.376656889392E+02  2.377129268561E+02
 420.000  7.799848255241E-02  2.374606445309E+02  2.376500650791E+02  2.376659769221E+02  2.377125853320E+02
 422.000  7.824839509986E-02  2.374606955191E+02  2.376505650822E+02  2.376662602905E+02  2.377122504126E+02
 424.000  7.849361275387E-02  2.374607447525E+02  2.376510555362E+02  2.376665391384E+02  2.377119219405E+02
 426.000  7.873424526378E-02  2.374607923004E+02  2.376515366517E+02  2.376668135577E+02  2.377115997626E+02
 428.000  7.897039931396E-02  2.374608382294E+02  2.376520086337E+02  2.376670836386E+02  2.377112837304E+02
 430.000  7.920217862339E-02  2.374608826029E+02  2.376524716820E+02  2.376673494693E+02  2.377109736994E+02
 432.000  7.942968404143E-02  2.374609254815E+02  2.376529259911E+02  2.376676111361E+02  2.377106695293E+02
 434.000  7.965301364004E-02  2.374609669232E+02  2.376533717509E+02  2.376678687236E+02  2.377103710837E+02
 436.000  7.987226280240E-02  2.374610069832E+02  2.376538091463E+02  2.376681223144E+02  2.377100782299E+02
 438.000  8.008752430872E-02  2.374610457147E+02  2.376542383574E+02  2.376683719894E+02  2.377097908391E+02
 440.000  8.029888841895E-02  2.374610831683E+02  2.376546595600E+02  2.376686178278E+02  2.377095087859E+02
 442.000  8.050644295190E-02  2.374611193925E+02  2.376550729255E+02  2.376688599070E+02  2.377092319482E+02
 444.000  8.071027336208E-02  2.374611544337E+02  2.376554786207E+02  2.376690983028E+02  2.377089602077E+02
 446.000  8.091046281397E-02  2.374611883363E+02  2.376558768088E+02  2.376693330891E+02  2.377086934489E+02
 448.000  8.110709225266E-02  2.374612211429E+02  2.376562676484E+02  2.376695643384E+02  2.377084315595E+02
 450.000  8.130024047343E-02  2.374612528942E+02  2.376566512947E+02  2.376697921215E+02  2.377081744305E+02
 452.000  8.148998418710E-02  2.374612836292E+02  2.376570278987E+02  2.376700165076E+02  2.377079219555E+02
 454.000  8.167639808535E-02  2.374613133853E+02  2.376573976079E+02  2.376702375644E+02  2.377076740310E+02
 456.000  8.185955490135E-02  2.374613421984E+02  2.376577605662E+02  2.376704553580E+02  2.377074305566E+02
 458.000  8.203952546990E-02  2.374613701027E+02  2.376581169141E+02  2.376706699530E+02  2.377071914341E+02
 460.000  8.221637878511E-02  2.374613971313E+02  2.376584667887E+02  2.376708814127E+02  2.377069565681E+02
 462.000  8.239018205539E-02  2.374614233157E+02  2.376588103236E+02  2.376710897988E+02  2.377067258658E+02
 464.000  8.256100075811E-02  2.374614486861E+02  2.376591476495E+02  2.376712951716E+02  2.377064992366E+02
 466.000  8.272889869066E-02  2.374614732718E+02  2.376594788939E+02  2.376714975901E+02  2.377062765924E+02
 468.000  8.289393802046E-02  2.374614971005E+02  2.376598041813E+02  2.376716971119E+02  2.377060578474E+02
 470.000  8.305617933393E-02  2.374615201990E+02  2.376601236331E+02  2.376718937933E+02  2.377058429180E+02
 472.000  8.321568168281E-02  2.374615425930E+02  2.376604373682E+02  2.376720876892E+02  2.377056317226E+02
 474.000  8.337250262929E-02  2.374615643072E+02  2.376607455026E+02  2.376722788533E+02  2.377054241819E+02
 476.000  8.352669828997E-02  2.374615853653E+02  2.376610481494E+02  2.376724673382E+02  2.377052202186E+02
 478.000  8.367832337764E-02  2.374616057901E+02  2.376613454193E+02  2.376726531950E+02  2.377050197571E+02
 480.000  8.382743124265E-02  2.374616256034E+02  2.376616374205E+02  2.376728364738E+02  2.377048227240E+02
 482.000  8.397407391162E-02  2.374616448262E+02  2.376619242587E+02  2.376730172235E+02  2.377046290477E+02
 484.000  8.411830212609E-02  2.374616634788E+02  2.376622060371E+02  2.376731954918E+02  2.377044386582E+02
 486.000  8.426016537941E-02  2.374616815805E+02  2.376624828567E+02  2.376733713254E+02  2.377042514874E+02
 488.000  8.439971195212E-02  2.374616991500E+02  2.376627548160E+02  2.376735447698E+02  2.377040674689E+02
 490.000  8.453698894687E-02  2.374617162053E+02  2.376630220116E+02  2.376737158694E+02  2.377038865378E+02
 492.000  8.467204232138E-02  2.374617327637E+02  2.376632845378E+02  2.376738846677E+02  2.377037086311E+02
 494.000  8.480491692123E-02  2.374617488417E+02  2.376635424867E+02  2.376740512071E+02  2.377035336869E+02
 496.000  8.493565651081E-02  2.374617644554E+02  2.376637959486E+02  2.376742155290E+02  2.377033616452E+02
 498.000  8.506430380362E-02  2.374617796202E+02  2.376640450117E+02  2.376743776738E+02  2.377031924473E+02
 500.000  8.519090049200E-02  2.374617943507E+02  2.376642897621E+02  2.376745376809E+02  2.377030260358E+02
 502.000  8.531548727480E-02  2.374618086614E+02  2.376645302843E+02  2.376746955891E+02  2.377028623549E+02
 504.000  8.543810388556E-02  2.374618225660E+02  2.376647666609E+02  2.376748514358E+02  2.377027013500E+02
 506.000  8.555878911897E-02  2.374618360775E+02  2.376649989726E+02  2.376750052578E+02  2.377025429680E+02
 508.000  8.567758085615E-02  2.374618492089E+02  2.376652272984E+02  2.376751570911E+02  2.377023871566E+02
 510.000  8.579451609025E-02  2.374618619724E+02  2.376654517157E+02  2.376753069707E+02  2.377022338654E+02
 512.000  8.590963095063E-02  2.374618743797E+02  2.376656723001E+02  2.376754549308E+02  2.377020830445E+02
 514.000  8.602296072561E-02  2.374618864423E+02  2.376658891258E+02  2.376756010048E+02  2.377019346458E+02
 516.000  8.613453988622E-02  2.374618981712E+02  2.376661022652E+02  2.376757452254E+02  2.377017886218E+02
 518.000  8.624440210741E-02  2.374619095769E+02  2.376663117893E+02  2.376758876244E+02  2.377016449264E+02
 520.000  8.635258028990E-02  2.374619206697E+02  2.376665177676E+02  2.376760282330E+02  2.377015035146E+02
 522.000  8.645910658031E-02  2.374619314594E+02  2.376667202681E+02  2.376761670816E+02  2.377013643423E+02
 524.000  8.656401239211E-02  2.374619419554E+02  2.376669193575E+02  2.376763041999E+02  2.377012273664E+02
 526.000  8.666732842420E-02  2.374619521670E+02  2.376671151009E+02  2.376764396168E+02  2.377010925450E+02
 528.000  8.676908468036E-02  2.374619621030E+02  2.376673075622E+02  2.376765733607E+02  2.377009598368E+02
 530.000  8.686931048730E-02  2.374619717719E+02  2.376674968039E+02  2.376767054593E+02  2.377008292018E+02
 532.000  8.696803451243E-02  2.374619811820E+02  2.376676828873E+02  2.376768359397E+02  2.377007006007E+02
 534.000  8.706528478132E-02  2.374619903411E+02  2.376678658725E+02  2.376769648282E+02  2.377005739951E+02
 536.000  8.716108869379E-02  2.374619992570E+02  2.376680458180E+02  2.376770921507E+02  2.377004493476E+02
 538.000  8.725547304107E-02  2.374620079370E+02  2.376682227816E+02  2.376772179323E+02  2.377003266214E+02
 540.000  8.734846402085E-02  2.374620163883E+02  2.376683968195E+02  2.376773421978E+02  2.377002057808E+02
 542.000  8.744008725242E-02  2.374620246179E+02  2.376685679870E+02  2.376774649713E+02  2.377000867906E+02
 544.000  8.753036779253E-02  2.374620326323E+02  2.376687363383E+02  2.376775862763E+02  2.376999696167E+02
 546.000  8.761933014836E-02  2.374620404380E+02  2.376689019262E+02  2.376777061359E+02  2.376998542255E+02
 548.000  8.770699829254E-02  2.374620480412E+02  2.376690648028E+02  2.376778245725E+02  2.376997405841E+02
 550.000  8.779339567652E-02  2.374620554480E+02  2.376692250190E+02  2.376779416082E+02  2.376996286607E+02
 552.000  8.787854524334E-02  2.374620626642E+02  2.376693826246E+02  2.376780572645E+02  2.376995184237E+02
 554.000  8.796246944075E-02  2.374620696953E+02  2.376695376684E+02  2.376781715625E+02  2.376994098425E+02
 556.000  8.804519023398E-02  2.374620765469E+02  2.376696901983E+02  2.376782845228E+02  2.376993028871E+02
 558.000  8.812672911682E-02  2.374620832241E+02  2.376698402613E+02  2.376783961655E+02  2.376991975281E+02
 560.000  8.820710712453E-02  2.374620897321E+02  2.376699879032E+02  2.376785065104E+02  2.376990937368E+02
 562.000  8.828634484451E-02  2.374620960758E+02  2.376701331692E+02  2.376786155768E+02  2.376989914850E+02
 564.000  8.836446242718E-02  2.374621022598E+02  2.376702761035E+02  2.376787233836E+02  2.376988907452E+02
 566.000  8.844147959789E-02  2.374621082889E+02  2.376704167491E+02  2.376788299493E+02  2.376987914904E+02
 568.000  8.851741566593E-02  2.374621141675E+02  2.376705551487E+02  2.376789352919E+02  2.376986936944E+02
 570.000  8.859228953546E-02  2.374621198998E+02  2.376706913436E+02  2.376790394293E+02  2.376985973311E+02
 572.000  8.866611971586E-02  2.374621254900E+02  2.376708253747E+02  2.376791423788E+02  2.376985023755E+02
 574.000  8.873892433015E-02  2.374621309422E+02  2.376709572818E+02  2.376792441575E+02  2.376984088027E+02
 576.000  8.881072112540E-02  2.374621362602E+02  2.376710871041E+02  2.376793447819E+02  2.376983165884E+02
